,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1247,1248,80,191004.99478714162,0.0,12328,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,5,42,1976,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,335.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,206643.42081447964,235413.72009569377,539,180921.19589041095,0,473,1012,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1034,0,0,1034,1,0,1,0,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1976.0,137570.4606413994,3,888,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2010,180921.19589041095,175202.21953255427,169900
1248,1249,75,126316.83027522935,60.0,9600,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,157354.54545454544,6,5,101,1950,171483.95617879054,179803.6792189679,107385.55,114060.55,0,0.0,0.5,184034.89625585024,132291.07534246575,202688.4789644013,181492.2277448071,163439.24823410696,146889.24812030076,319,180921.19589041095,0,416,735,125750.0,123919.48979591837,105264.07368421053,186810.63745318353,1134,924,0,2058,0,0,1,1,3,1,0.5,8,180921.19589041095,1,0.75,180921.19589041095,1950.0,137570.4606413994,2,396,0.25,0.25,132330.0,0,0,259,0,0,0,0.66,0.5,181007.1793814433,0,4,2008,180921.19589041095,175202.21953255427,129500
1249,1250,20,191004.99478714162,60.0,7200,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,68,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,534,164917.12962962964,96,246,876,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,988,0,0,988,0,0,1,0,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1950.0,137570.4606413994,1,276,0.5,0.5,186433.973880597,0,80,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2007,180921.19589041095,175202.21953255427,119000
1250,1251,20,191004.99478714162,93.0,11160,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,50,1968,218876.93356643355,179803.6792189679,194573.0,195818.0,0,0.0,0.75,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,161573.06818181818,1065,180921.19589041095,0,1045,2110,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,2110,0,0,2110,1,0,2,1,3,1,1.0,8,180921.19589041095,2,0.5,194411.47318611987,1968.0,240052.6903409091,2,522,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,4,2010,180921.19589041095,175202.21953255427,244000
1251,1252,120,191004.99478714162,0.0,3136,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,7,5,15,2003,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,30,163.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,1405,1405,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1405,0,0,1405,0,0,2,0,2,1,0.75,6,180921.19589041095,1,0.75,194411.47318611987,2003.0,202068.86966824645,2,478,0.5,0.5,186433.973880597,148,36,0,0,0,0,0.66,0.5,181007.1793814433,0,3,2006,180921.19589041095,175202.21953255427,171750
1252,1253,20,191004.99478714162,62.0,9858,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,50,1968,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,510,180921.19589041095,0,354,864,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,874,0,0,874,1,0,1,0,3,1,0.5,5,180921.19589041095,0,0.75,194411.47318611987,1968.0,202068.86966824645,1,288,0.5,0.5,186433.973880597,33,0,0,0,0,0,0.66,0.75,181007.1793814433,600,11,2009,180921.19589041095,175202.21953255427,130000
1253,1254,60,191004.99478714162,0.0,17542,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,7,44,2003,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,257689.80597014926,151852.7027027027,125,209942.1052631579,1031,36,1192,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1516,651,0,2167,1,0,2,1,3,1,0.75,9,180921.19589041095,2,0.75,194411.47318611987,1974.0,202068.86966824645,2,518,0.5,0.5,186433.973880597,220,47,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,294000
1254,1255,60,191004.99478714162,60.0,6931,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,5,15,2004,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,30,92.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,746,746,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,760,896,0,1656,0,0,2,1,3,1,0.75,7,180921.19589041095,1,0.75,254751.73863636365,2003.0,240052.6903409091,2,397,0.5,0.5,186433.973880597,178,128,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2008,180921.19589041095,175202.21953255427,165400
1255,1256,50,126316.83027522935,52.0,6240,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,6,87,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,132291.07534246575,138866.29591836734,121809.53333333334,163439.24823410696,151852.7027027027,425,180921.19589041095,0,459,884,182021.19537815126,142362.8761682243,186186.7098901099,122196.89361702128,959,408,0,1367,0,0,1,0,3,1,0.5,6,180921.19589041095,1,0.75,180921.19589041095,1978.0,137570.4606413994,1,560,0.5,0.5,186433.973880597,0,0,0,0,120,0,0.66,0.5,181007.1793814433,0,11,2007,180921.19589041095,175202.21953255427,127500
1256,1257,20,191004.99478714162,91.0,14303,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,24,1994,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,554.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,257689.80597014926,235413.72009569377,1314,180921.19589041095,0,672,1986,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1987,0,0,1987,1,0,2,0,2,1,0.75,7,180921.19589041095,1,0.5,194411.47318611987,1994.0,240052.6903409091,2,691,0.5,0.5,186433.973880597,262,36,0,0,0,0,0.66,0.5,181007.1793814433,0,8,2008,180921.19589041095,175202.21953255427,301500
1257,1258,30,191004.99478714162,56.0,4060,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,142475.4814814815,181169.40553633217,185763.80737704918,175985.4779614325,5,8,96,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,115692.02857142857,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,864,864,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,864,0,0,864,0,0,1,0,2,1,0.5,4,180921.19589041095,0,0.75,194411.47318611987,2005.0,137570.4606413994,0,0,0.5,0.5,186433.973880597,0,96,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2009,180921.19589041095,175202.21953255427,99900
1258,1259,80,191004.99478714162,59.0,9587,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,5,13,2005,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,30,182.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,257689.80597014926,235413.72009569377,655,180921.19589041095,0,201,856,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1166,0,0,1166,1,0,2,0,2,1,0.75,5,180921.19589041095,0,0.75,194411.47318611987,2005.0,240052.6903409091,2,400,0.5,0.5,186433.973880597,212,0,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2008,180921.19589041095,175202.21953255427,190000
1259,1260,20,191004.99478714162,65.0,9750,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,177934.5744680851,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,8,49,1969,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,163439.24823410696,161573.06818181818,602,164364.13043478262,438,14,1054,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1054,0,0,1054,1,0,1,1,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1969.0,137570.4606413994,2,460,0.5,0.5,186433.973880597,180,0,0,0,80,0,0.66,0.5,181007.1793814433,0,7,2008,180921.19589041095,175202.21953255427,151000
1260,1261,60,191004.99478714162,0.0,24682,181130.53851444292,181294.5186751233,216036.5,180183.74675819985,223854.6170212766,179956.7995658466,180921.19589041095,180921.19589041095,181169.40553633217,185763.80737704918,180921.19589041095,6,5,19,1999,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,841,841,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,892,783,0,1675,0,0,2,1,3,1,0.5,7,180921.19589041095,1,0.5,254751.73863636365,1999.0,240052.6903409091,2,502,0.5,0.5,186433.973880597,0,103,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2009,180921.19589041095,175202.21953255427,181000
1261,1262,20,191004.99478714162,80.0,9600,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,62,1956,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,146889.24812030076,504,180921.19589041095,0,546,1050,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1050,0,0,1050,0,0,1,0,2,1,0.5,5,180921.19589041095,0,0.75,194411.47318611987,1956.0,137570.4606413994,1,338,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2009,180921.19589041095,175202.21953255427,128900
1262,1263,50,191004.99478714162,0.0,11250,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,212565.42857142858,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,4,5,61,1989,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,206643.42081447964,180921.19589041095,0,180921.19589041095,0,1104,1104,182021.19537815126,214914.42914979756,186186.7098901099,122196.89361702128,1104,684,0,1788,1,0,1,0,5,1,0.5,8,144240.64705882352,2,0.5,194411.47318611987,1957.0,137570.4606413994,1,304,0.5,0.5,186433.973880597,120,0,0,0,0,0,0.66,0.5,181007.1793814433,0,11,2009,180921.19589041095,175202.21953255427,161500
1263,1264,70,191004.99478714162,60.0,13515,181130.53851444292,168000.58536585365,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,6,99,1950,148909.0909090909,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,764,764,182021.19537815126,214914.42914979756,186186.7098901099,122196.89361702128,1060,764,0,1824,0,0,1,0,3,1,0.5,8,180921.19589041095,1,0.75,180921.19589041095,1940.0,137570.4606413994,2,520,0.5,0.5,115039.12222222223,0,0,126,0,0,0,0.66,1.0,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,180500
1264,1265,120,131558.375,34.0,4060,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,6,5,20,1999,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,266,180921.19589041095,0,1139,1405,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1337,0,0,1337,1,0,2,0,2,1,0.75,5,180921.19589041095,0,0.75,194411.47318611987,1998.0,240052.6903409091,2,511,0.5,0.5,186433.973880597,144,68,0,0,0,0,0.66,0.5,181007.1793814433,0,8,2008,143973.2558139535,146526.62376237623,181000
1265,1266,160,214014.06153846154,35.0,3735,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,208475.0,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,180921.19589041095,7,5,19,1999,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,218.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,450,180921.19589041095,0,241,691,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,713,739,0,1452,1,0,2,1,3,1,0.75,6,180921.19589041095,0,0.75,180921.19589041095,1999.0,137570.4606413994,2,506,0.5,0.5,186433.973880597,0,34,0,0,0,0,0.66,0.5,181007.1793814433,0,3,2006,180921.19589041095,175202.21953255427,183900
1266,1267,190,126316.83027522935,60.0,10120,181130.53851444292,181294.5186751233,206101.6652892562,143104.07936507938,176938.0475285171,179956.7995658466,180921.19589041095,142475.4814814815,181169.40553633217,128432.25806451614,157354.54545454544,7,4,108,1950,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.25,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,925,925,182021.19537815126,142362.8761682243,105264.07368421053,107675.44444444444,964,925,0,1889,0,0,1,1,4,2,0.5,9,180921.19589041095,1,0.75,180921.19589041095,1960.0,137570.4606413994,1,308,0.5,0.5,115039.12222222223,0,0,264,0,0,0,0.66,0.5,181007.1793814433,0,1,2007,180921.19589041095,175202.21953255427,122000
1267,1268,20,191004.99478714162,89.0,13214,181130.53851444292,181294.5186751233,206101.6652892562,231533.94,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,10,2009,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,1.0,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,257689.80597014926,180921.19589041095,0,180921.19589041095,0,2002,2002,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,2018,0,0,2018,0,0,2,0,3,1,1.0,10,180921.19589041095,1,0.75,194411.47318611987,2009.0,240052.6903409091,3,746,0.5,0.5,186433.973880597,144,76,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2010,180921.19589041095,175202.21953255427,378500
1268,1269,50,191004.99478714162,0.0,14100,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,196734.13846153847,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,8,9,83,1997,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,632.0,0.5,168897.5684931507,149805.714511041,138866.29591836734,181492.2277448071,192789.65789473685,146889.24812030076,192,180921.19589041095,0,536,728,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1968,1479,0,3447,0,0,3,1,4,1,0.75,11,180921.19589041095,2,0.75,254751.73863636365,1982.0,137570.4606413994,3,1014,0.5,0.5,186433.973880597,314,12,0,0,0,0,0.66,0.75,181007.1793814433,0,5,2008,180921.19589041095,175202.21953255427,381000
1269,1270,50,191004.99478714162,78.0,11344,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,142475.4814814815,181169.40553633217,185763.80737704918,143116.74025974027,5,5,60,1958,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,180.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,460,180921.19589041095,0,414,874,166632.16666666666,142362.8761682243,186186.7098901099,122196.89361702128,874,650,0,1524,0,0,1,1,3,1,0.5,7,180921.19589041095,0,0.75,194411.47318611987,1958.0,137570.4606413994,1,315,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.75,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,144000
